Name_Console,Name,Platform,Publisher,Genre,Release_Year,Release_Month,First_Week,Total_Sales,Critic_Score,User_Score
Metroid Prime Hunters (DS),Metroid Prime Hunters,DS,Nintendo,Shooter,2006,3,100564.0,224071.0,8.4,N/A
Metroid Prime Pinball (DS),Metroid Prime Pinball,DS,Nintendo,Misc,2005,10,7613.0,14041.0,7.6,N/A
Metroid Prime: Trilogy (Wii),Metroid Prime: Trilogy,Wii,Nintendo,Shooter,2009,8,115487.0,151617.0,9.0,9.6
Metroid: Other M (Wii),Metroid: Other M,Wii,Nintendo,Action,2010,9,284526.0,457420.0,7.7,N/A
Metroid: Samus Returns (3DS),Metroid: Samus Returns,3DS,Nintendo,Action-Adventure,2017,9,184728.0,273030.0,9.1,N/A
Michael Jackson: The Experience (Wii),Michael Jackson: The Experience,Wii,Ubisoft,Misc,2010,11,244044.0,1691172.0,5.6,N/A
Michael Jackson: The Experience (X360),Michael Jackson: The Experience,X360,Ubisoft,Misc,2011,4,102629.0,176722.0,5.6,N/A
Micro Machines: World Series (PS4),Micro Machines: World Series,PS4,Codemasters,Racing,2017,7,42992.0,60775.0,N/A,N/A
Middle-Earth: Shadow of Mordor (PC),Middle-Earth: Shadow of Mordor,PC,Warner Bros. Interactive Entertainment,Action,2014,10,34733.0,34733.0,N/A,N/A
Middle-Earth: Shadow of Mordor (PS3),Middle-Earth: Shadow of Mordor,PS3,Warner Bros. Interactive Entertainment,Action,2014,11,97764.0,97764.0,N/A,N/A
Middle-Earth: Shadow of Mordor (PS4),Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,2014,10,531290.0,1006500.0,N/A,N/A
Middle-Earth: Shadow of Mordor (X360),Middle-Earth: Shadow of Mordor,X360,Warner Bros. Interactive Entertainment,Action,2014,11,89349.0,89349.0,N/A,N/A
Middle-Earth: Shadow of Mordor (XOne),Middle-Earth: Shadow of Mordor,XOne,Warner Bros. Interactive Entertainment,Action,2014,10,252431.0,380513.0,N/A,N/A
Middle-Earth: Shadow of War (PC),Middle-Earth: Shadow of War,PC,Warner Bros. Interactive Entertainment,Action,2017,10,20666.0,20666.0,N/A,N/A
Middle-Earth: Shadow of War (PS4),Middle-Earth: Shadow of War,PS4,Warner Bros. Interactive Entertainment,Action,2017,10,613862.0,1042271.0,N/A,N/A
Middle-Earth: Shadow of War (XOne),Middle-Earth: Shadow of War,XOne,Warner Bros. Interactive Entertainment,Action,2017,10,256418.0,486750.0,N/A,N/A
Midnight Club 3: DUB Edition (PSP),Midnight Club 3: DUB Edition,PSP,Take-Two Interactive,Racing,2005,7,51471.0,159580.0,7.2,N/A
Midnight Club: Los Angeles (PS3),Midnight Club: Los Angeles,PS3,Take-Two Interactive,Racing,2008,10,115648.0,193146.0,8.3,N/A
Midnight Club: Los Angeles (X360),Midnight Club: Los Angeles,X360,Take-Two Interactive,Racing,2008,10,119328.0,203281.0,8.0,N/A
Mighty No. 9 (PS4),Mighty No. 9,PS4,Deep Silver,Misc,2016,6,32085.0,32085.0,N/A,N/A
Mind 0 (PSV),Mind 0,PSV,GungHo,Role-Playing,2013,8,15850.0,15850.0,N/A,N/A
Mind Quiz: Your Brain Coach (DS),Mind Quiz: Your Brain Coach,DS,Ubisoft,Misc,2006,9,27824.0,43276.0,N/A,N/A
Minecraft (NS),Minecraft,NS,Mojang,Misc,2018,6,79772.0,353526.0,N/A,N/A
Minecraft (WiiU),Minecraft,WiiU,Microsoft Game Studios,Misc,2016,6,122612.0,253886.0,5.5,N/A
Minecraft (X360),Minecraft,X360,Microsoft Game Studios,Adventure,2013,6,151534.0,576600.0,N/A,N/A
Minecraft: PlayStation 3 Edition (PS3),Minecraft: PlayStation 3 Edition,PS3,Sony Computer Entertainment,Adventure,2014,5,94684.0,638700.0,,
Minecraft: PlayStation 4 Edition (PS4),Minecraft: PlayStation 4 Edition,PS4,Sony Computer Entertainment America,Adventure,2014,10,81611.0,455606.0,,
Minecraft: PlayStation Vita Edition (PSV),Minecraft: PlayStation Vita Edition,PSV,Sony Computer Entertainment Europe,Misc,2014,11,45731.0,45731.0,,
Minecraft: Story Mode (X360),Minecraft: Story Mode,X360,Mojang,Adventure,2015,10,40259.0,304281.0,N/A,N/A
Minna no DS Seminar: Kanpeki Kanji Ryoku (DS),Minna no DS Seminar: Kanpeki Kanji Ryoku,DS,TDK Core,Misc,2006,7,23047.0,23047.0,N/A,N/A
Mirror's Edge (X360),Mirror's Edge,X360,Electronic Arts,Action,2008,11,79674.0,79674.0,7.6,N/A
Mirror's Edge Catalyst (PS4),Mirror's Edge Catalyst,PS4,Electronic Arts,Platform,2016,6,119683.0,159788.0,N/A,N/A
Mirror's Edge Catalyst (XOne),Mirror's Edge Catalyst,XOne,Electronic Arts,Platform,2016,6,52402.0,70449.0,N/A,N/A
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive (PSP),Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,Namco Bandai Games,Action,2012,9,34839.0,34839.0,N/A,N/A
Mobile Suit Gundam Battlefield Record U.C.0081 (PS3),Mobile Suit Gundam Battlefield Record U.C.0081,PS3,Namco Bandai Games,Action,2009,9,167664.0,199882.0,N/A,N/A
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable (PSP),Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,Namco Bandai Games,Shooter,2007,4,58837.0,58837.0,N/A,N/A
Mobile Suit Gundam Side Story: Missing Link (PS3),Mobile Suit Gundam Side Story: Missing Link,PS3,Namco Bandai Games,Action,2014,5,81675.0,81675.0,N/A,N/A
Mobile Suit Gundam: Crossfire (PS3),Mobile Suit Gundam: Crossfire,PS3,Namco Bandai Games,Simulation,2006,11,26235.0,26235.0,N/A,N/A
Mobile Suit Gundam: Gundam vs. Gundam (PSP),Mobile Suit Gundam: Gundam vs. Gundam,PSP,Namco Bandai Games,Fighting,2008,11,258298.0,258298.0,N/A,N/A
Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS (PSP),Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,Namco Bandai Games,Fighting,2009,12,230852.0,230852.0,N/A,N/A
Mobile Suit Gundam: MS Sensen 0079 (Wii),Mobile Suit Gundam: MS Sensen 0079,Wii,Namco Bandai Games,Simulation,2007,7,45818.0,45818.0,N/A,N/A
ModNation Racers (PS3),ModNation Racers,PS3,Sony Computer Entertainment,Racing,2010,5,55086.0,313942.0,8.1,N/A
Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2 (DS),Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,Nintendo,Misc,2007,5,69576.0,138680.0,N/A,N/A
Momotaro Dentetsu 2017: Tachiagare Nippon!! (3DS),Momotaro Dentetsu 2017: Tachiagare Nippon!!,3DS,Nintendo,Party,2016,12,50374.0,279432.0,N/A,N/A
Momotarou Dentetsu DS: Tokyo & Japan (DS),Momotarou Dentetsu DS: Tokyo & Japan,DS,Hudson Soft,Misc,2007,4,74809.0,151550.0,N/A,N/A
MonHun Nikki: Poka Poka Ailu Mura (PSP),MonHun Nikki: Poka Poka Ailu Mura,PSP,Capcom,Role-Playing,2010,8,266051.0,441459.0,N/A,N/A
MonHun Nikki: Poka Poka Ailu Mura G (PSP),MonHun Nikki: Poka Poka Ailu Mura G,PSP,Capcom,Role-Playing,2011,8,100247.0,161246.0,N/A,N/A
Monster Energy Supercross - The Official Videogame (PS4),Monster Energy Supercross - The Official Videogame,PS4,Milestone S.r.l.,Racing,2018,2,37371.0,37371.0,N/A,N/A
Monster Energy Supercross - The Official Videogame (XOne),Monster Energy Supercross - The Official Videogame,XOne,Milestone S.r.l.,Racing,2018,2,26816.0,26816.0,N/A,N/A
Monster Hunter 3G (3DS),Monster Hunter 3G,3DS,Capcom,Role-Playing,2011,12,525827.0,1131085.0,7.6,N/A
Monster Hunter 4 (3DS),Monster Hunter 4,3DS,Capcom,Role-Playing,2013,9,1778558.0,2824379.0,8.8,N/A
Monster Hunter 4G (3DS),Monster Hunter 4G,3DS,Capcom,Role-Playing,2014,10,1506379.0,2128569.0,,
Monster Hunter Diary: Poka Poka Airou Village DX (3DS),Monster Hunter Diary: Poka Poka Airou Village DX,3DS,Capcom,Action,2015,9,59377.0,59377.0,N/A,N/A
Monster Hunter Double Cross (3DS),Monster Hunter Double Cross,3DS,Capcom,Action,2017,3,914933.0,1448324.0,N/A,N/A
Monster Hunter Double Cross (NS),Monster Hunter Double Cross,NS,Capcom,Action,2017,8,90235.0,119208.0,,
Monster Hunter Freedom (PSP),Monster Hunter Freedom,PSP,Capcom,Role-Playing,2005,12,122941.0,327982.0,7.7,9.7
Monster Hunter Freedom 2 (PSP),Monster Hunter Freedom 2,PSP,Capcom,Role-Playing,2007,2,741780.0,1128270.0,7.6,N/A
Monster Hunter Freedom 3 (PSP),Monster Hunter Freedom 3,PSP,Capcom,Role-Playing,2010,12,1972410.0,3902158.0,N/A,N/A
Monster Hunter Freedom Unite (PSP),Monster Hunter Freedom Unite,PSP,Capcom,Role-Playing,2008,3,857429.0,2028450.0,7.7,9.7
Monster Hunter Frontier Online (X360),Monster Hunter Frontier Online,X360,Capcom,Role-Playing,2010,6,88983.0,88983.0,N/A,N/A
Monster Hunter G (Wii),Monster Hunter G,Wii,Capcom,Role-Playing,2009,4,137305.0,195895.0,N/A,N/A
Monster Hunter Portable 3rd HD Ver. (PS3),Monster Hunter Portable 3rd HD Ver.,PS3,Capcom,Role-Playing,2011,8,304073.0,358663.0,N/A,N/A
Monster Hunter Stories (3DS),Monster Hunter Stories,3DS,Capcom,Role-Playing,2016,10,150893.0,211968.0,8.1,N/A
Monster Hunter Tri (Wii),Monster Hunter Tri,Wii,Nintendo,Role-Playing,2009,8,561259.0,860773.0,8.1,10.0
Monster Hunter X (3DS),Monster Hunter X,3DS,Capcom,Action,2015,11,1486488.0,2541984.0,N/A,N/A
Monster Hunter: World (PS4),Monster Hunter: World,PS4,Capcom,Action,2018,1,2188755.0,3728931.0,9.3,9.0
Monster Hunter: World (XOne),Monster Hunter: World,XOne,Capcom,Action,2018,1,286560.0,585903.0,9.4,N/A
Monster Kingdom: Jewel Summoner (PSP),Monster Kingdom: Jewel Summoner,PSP,Atlus,Role-Playing,2006,2,14278.0,14278.0,N/A,N/A
Monster Strike 3DS (3DS),Monster Strike 3DS,3DS,"mixi, Inc",Action,2015,12,435405.0,769456.0,N/A,N/A
Mortal Kombat (PS3),Mortal Kombat,PS3,Warner Bros. Interactive Entertainment,Fighting,2011,4,521921.0,941037.0,8.5,N/A
Mortal Kombat (PSV),Mortal Kombat,PSV,Warner Bros. Interactive Entertainment,Fighting,2012,5,24827.0,24827.0,8.8,N/A
Mortal Kombat (X360),Mortal Kombat,X360,Warner Bros. Interactive Entertainment,Fighting,2011,4,381744.0,720702.0,8.6,N/A
Mortal Kombat X (PS4),Mortal Kombat X,PS4,Warner Bros. Interactive Entertainment,Fighting,2015,4,788764.0,1473550.0,N/A,N/A
Mortal Kombat X (XOne),Mortal Kombat X,XOne,Warner Bros. Interactive Entertainment,Fighting,2015,4,470610.0,852112.0,N/A,N/A
Mortal Kombat vs DC Universe (PS3),Mortal Kombat vs DC Universe,PS3,Midway Games,Fighting,2008,11,129176.0,129176.0,7.6,N/A
Mortal Kombat vs DC Universe (X360),Mortal Kombat vs DC Universe,X360,Midway Games,Fighting,2008,11,134915.0,134915.0,7.6,N/A
Mortal Kombat: Armageddon (Wii),Mortal Kombat: Armageddon,Wii,Midway Games,Fighting,2007,6,32939.0,32939.0,6.8,N/A
Moshi Monsters: Moshling Zoo (DS),Moshi Monsters: Moshling Zoo,DS,Activision,Misc,2011,11,121495.0,121495.0,N/A,N/A
MotoGP '06 (X360),MotoGP '06,X360,THQ,Racing,2006,6,25515.0,51146.0,8.3,N/A
MotoGP 17 (PS4),MotoGP 17,PS4,Koch Media,Racing,2017,6,14190.0,14190.0,N/A,N/A
Mr. Driller: Drill Spirits (DS),Mr. Driller: Drill Spirits,DS,Nintendo,Puzzle,2004,12,18450.0,73447.0,N/A,N/A
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED (DS),Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,DS,Namco Bandai Games,Role-Playing,2010,2,72487.0,72487.0,N/A,N/A
Muramasa: The Demon Blade (PSV),Muramasa: The Demon Blade,PSV,Marvelous Entertainment,Role-Playing,2013,3,43656.0,43656.0,,
Murdered: Soul Suspect (PS3),Murdered: Soul Suspect,PS3,Square Enix,Action,2014,6,25976.0,25976.0,N/A,N/A
Murdered: Soul Suspect (PS4),Murdered: Soul Suspect,PS4,Square Enix,Action,2014,6,64101.0,84633.0,N/A,N/A
Murdered: Soul Suspect (XOne),Murdered: Soul Suspect,XOne,Square Enix,Action,2014,6,37336.0,37336.0,N/A,N/A
Musou Orochi 2: Ultimate (PSV),Musou Orochi 2: Ultimate,PSV,Tecmo Koei,Action,2013,9,25233.0,25233.0,,
Musou Orochi Z (PS3),Musou Orochi Z,PS3,Tecmo Koei,Action,2009,3,107650.0,143112.0,N/A,N/A
Musou Stars (PS4),Musou Stars,PS4,Tecmo Koei,Action,2017,4,41338.0,41338.0,,
My Hero One's Justice (NS),My Hero One's Justice,NS,Bandai Namco Entertainment,Fighting,2018,8,23573.0,23573.0,N/A,N/A
My Hero One's Justice (PS4),My Hero One's Justice,PS4,Bandai Namco Entertainment,Fighting,2018,8,15947.0,15947.0,N/A,N/A
My Little Sister Can't Be This Cute Portable (PSP),My Little Sister Can't Be This Cute Portable,PSP,Namco Bandai Games,Adventure,2012,5,53050.0,53050.0,,
MySims (DS),MySims,DS,Electronic Arts,Simulation,2007,9,80113.0,449476.0,6.7,N/A
MySims (Wii),MySims,Wii,Electronic Arts,Simulation,2007,9,78745.0,272549.0,7.1,N/A
Mystery Dungeon: Shiren the Wanderer (DS),Mystery Dungeon: Shiren the Wanderer,DS,Sega,Role-Playing,2006,12,85952.0,85952.0,7.1,N/A
N3: Ninety-Nine Nights (X360),N3: Ninety-Nine Nights,X360,Microsoft Game Studios,Action,2006,4,25089.0,25089.0,6.3,N/A
NASCAR '15 (X360),NASCAR '15,X360,Deep Silver,Sports,2015,5,26019.0,26019.0,N/A,N/A
NASCAR 08 (X360),NASCAR 08,X360,Electronic Arts,Racing,2007,7,70216.0,94885.0,N/A,N/A
NASCAR 2011: The Game (PS3),NASCAR 2011: The Game,PS3,Activision,Racing,2011,4,61271.0,61271.0,6.0,N/A
NASCAR 2011: The Game (Wii),NASCAR 2011: The Game,Wii,Activision,Racing,2011,5,69284.0,69284.0,4.3,N/A
NASCAR 2011: The Game (X360),NASCAR 2011: The Game,X360,Activision,Racing,2011,4,74823.0,74823.0,6.0,N/A
NASCAR Heat Evolution (PS4),NASCAR Heat Evolution,PS4,Dusenberry Martin Racing,Racing,2016,9,25771.0,25771.0,N/A,N/A
NASCAR Kart Racing (Wii),NASCAR Kart Racing,Wii,Electronic Arts,Racing,2009,2,35238.0,35238.0,N/A,N/A
NBA (PSP),NBA,PSP,Sony Computer Entertainment,Sports,2005,3,17026.0,88144.0,7.0,N/A
NBA 2K10 (PS3),NBA 2K10,PS3,Take-Two Interactive,Sports,2009,10,90786.0,135899.0,8.2,N/A
NBA 2K10 (X360),NBA 2K10,X360,Take-Two Interactive,Sports,2009,10,145709.0,193905.0,8.4,N/A
NBA 2K11 (PS3),NBA 2K11,PS3,Take-Two Interactive,Sports,2010,10,218148.0,383264.0,N/A,N/A
NBA 2K11 (X360),NBA 2K11,X360,Take-Two Interactive,Sports,2010,10,258829.0,685146.0,8.8,N/A
NBA 2K12 (PS3),NBA 2K12,PS3,Take-Two Interactive,Sports,2011,10,251573.0,392972.0,9.0,N/A
NBA 2K12 (X360),NBA 2K12,X360,Take-Two Interactive,Sports,2011,10,309541.0,474085.0,9.1,N/A
NBA 2K13 (PS3),NBA 2K13,PS3,Take-Two Interactive,Action,2012,10,365705.0,719505.0,8.9,N/A
NBA 2K13 (X360),NBA 2K13,X360,Take-Two Interactive,Action,2012,10,448781.0,890074.0,8.6,N/A
NBA 2K13 / MLB 2K13 (PS3),NBA 2K13 / MLB 2K13,PS3,Take-Two Interactive,Sports,2013,3,31006.0,31006.0,,
NBA 2K13 / MLB 2K13 (X360),NBA 2K13 / MLB 2K13,X360,Take-Two Interactive,Sports,2013,3,62151.0,62151.0,,
NBA 2K14 (PS3),NBA 2K14,PS3,Take-Two Interactive,Sports,2013,10,310399.0,674214.0,N/A,N/A
NBA 2K14 (PS4),NBA 2K14,PS4,Take-Two Interactive,Sports,2013,11,170607.0,170607.0,N/A,N/A
NBA 2K14 (X360),NBA 2K14,X360,Take-Two Interactive,Sports,2013,10,397393.0,810793.0,N/A,N/A
NBA 2K14 (XOne),NBA 2K14,XOne,Take-Two Interactive,Sports,2013,11,84454.0,84454.0,N/A,N/A
NBA 2K15 (PS3),NBA 2K15,PS3,Take-Two Interactive,Sports,2014,10,118894.0,161962.0,N/A,N/A
NBA 2K15 (PS4),NBA 2K15,PS4,Take-Two Interactive,Sports,2014,10,363840.0,667305.0,N/A,N/A
NBA 2K15 (X360),NBA 2K15,X360,Take-Two Interactive,Sports,2014,10,181778.0,373818.0,N/A,N/A
NBA 2K15 (XOne),NBA 2K15,XOne,Take-Two Interactive,Sports,2014,10,196284.0,286507.0,N/A,N/A
NBA 2K16 (PS3),NBA 2K16,PS3,Take-Two Interactive,Sports,2015,10,60635.0,60635.0,N/A,N/A
NBA 2K16 (PS4),NBA 2K16,PS4,Take-Two Interactive,Sports,2015,10,925244.0,1682616.0,8.7,N/A
NBA 2K16 (X360),NBA 2K16,X360,Take-Two Interactive,Sports,2015,10,72553.0,72553.0,N/A,N/A
NBA 2K16 (XOne),NBA 2K16,XOne,Take-Two Interactive,Sports,2015,10,519884.0,918062.0,8.3,N/A
NBA 2K17 (PS3),NBA 2K17,PS3,Take-Two Interactive,Sports,2016,9,24405.0,24405.0,N/A,N/A
NBA 2K17 (PS4),NBA 2K17,PS4,Take-Two Interactive,Sports,2016,9,639458.0,1434961.0,9.0,N/A
NBA 2K17 (X360),NBA 2K17,X360,Take-Two Interactive,Sports,2016,9,29443.0,29443.0,N/A,N/A
NBA 2K17 (XOne),NBA 2K17,XOne,Take-Two Interactive,Sports,2016,9,349550.0,781199.0,8.8,N/A
NBA 2K18 (PS4),NBA 2K18,PS4,Take-Two Interactive,Sports,2017,9,118490.0,1440315.0,8.1,N/A
NBA 2K18 (XOne),NBA 2K18,XOne,Take-Two Interactive,Sports,2017,9,28359.0,810701.0,7.7,N/A
NBA 2K7 (X360),NBA 2K7,X360,Take-Two Interactive,Sports,2006,9,86471.0,137760.0,8.4,N/A
NBA 2K8 (PS3),NBA 2K8,PS3,Take-Two Interactive,Sports,2007,10,34389.0,34389.0,N/A,N/A
NBA 2K8 (X360),NBA 2K8,X360,Take-Two Interactive,Sports,2007,10,99294.0,144870.0,N/A,N/A
NBA 2K9 (PS3),NBA 2K9,PS3,Take-Two Interactive,Sports,2008,10,74440.0,74440.0,8.3,N/A
NBA 2K9 (X360),NBA 2K9,X360,Take-Two Interactive,Sports,2008,10,140259.0,209205.0,8.3,N/A
NBA Ballers: Chosen One (X360),NBA Ballers: Chosen One,X360,Midway Games,Sports,2008,4,50980.0,50980.0,N/A,N/A
NBA Ballers: Rebound (PSP),NBA Ballers: Rebound,PSP,Midway Games,Sports,2006,5,7933.0,7933.0,7.3,N/A
NBA Live 06 (PSP),NBA Live 06,PSP,Electronic Arts,Sports,2005,10,11226.0,48709.0,8.1,N/A
NBA Live 07 (PSP),NBA Live 07,PSP,Electronic Arts,Sports,2006,9,15985.0,15985.0,7.0,N/A
NBA Live 07 (X360),NBA Live 07,X360,Electronic Arts,Sports,2006,9,77711.0,115141.0,6.0,N/A
NBA Live 08 (PS3),NBA Live 08,PS3,Electronic Arts,Sports,2007,10,40904.0,40904.0,N/A,N/A
NBA Live 08 (X360),NBA Live 08,X360,Electronic Arts,Sports,2007,10,54422.0,54422.0,N/A,N/A
NBA Live 09 (PS3),NBA Live 09,PS3,Electronic Arts,Sports,2008,10,46675.0,46675.0,N/A,N/A
NBA Live 09 (X360),NBA Live 09,X360,Electronic Arts,Sports,2008,10,69173.0,69173.0,N/A,N/A
NBA Live 10 (X360),NBA Live 10,X360,Electronic Arts,Sports,2009,10,56947.0,56947.0,N/A,N/A
NBA Live 18 (PS4),NBA Live 18,PS4,Electronic Arts,Sports,2017,9,27633.0,27633.0,N/A,N/A
NBA Street Homecourt (PS3),NBA Street Homecourt,PS3,Electronic Arts,Sports,2007,3,29201.0,29201.0,N/A,N/A
NBA Street Homecourt (X360),NBA Street Homecourt,X360,Electronic Arts,Sports,2007,2,68955.0,105255.0,N/A,N/A
NBA Street: Showdown (PSP),NBA Street: Showdown,PSP,Electronic Arts,Sports,2005,4,24029.0,64174.0,7.5,N/A
NCAA Football 07 (PSP),NCAA Football 07,PSP,Electronic Arts,Sports,2006,7,39635.0,106969.0,7.6,N/A
NCAA Football 07 (X360),NCAA Football 07,X360,Electronic Arts,Sports,2006,7,293574.0,455596.0,8.0,N/A
NCAA Football 08 (PS3),NCAA Football 08,PS3,Electronic Arts,Sports,2007,7,101380.0,162636.0,N/A,N/A
NCAA Football 08 (X360),NCAA Football 08,X360,Electronic Arts,Sports,2007,7,300328.0,423348.0,N/A,N/A
NCAA Football 09 (PS3),NCAA Football 09,PS3,Electronic Arts,Sports,2008,7,160798.0,213500.0,N/A,N/A
NCAA Football 09 (X360),NCAA Football 09,X360,Electronic Arts,Sports,2008,7,290868.0,422908.0,N/A,N/A
NCAA Football 09 All-Play (Wii),NCAA Football 09 All-Play,Wii,Electronic Arts,Sports,2008,7,37214.0,37214.0,5.3,N/A
NCAA Football 10 (PS3),NCAA Football 10,PS3,Electronic Arts,Sports,2009,7,149912.0,321461.0,8.1,N/A
NCAA Football 10 (X360),NCAA Football 10,X360,Electronic Arts,Sports,2009,7,250298.0,431527.0,8.1,N/A
NCAA Football 11 (PS3),NCAA Football 11,PS3,Electronic Arts,Sports,2010,7,185311.0,247805.0,8.5,N/A
NCAA Football 11 (X360),NCAA Football 11,X360,Electronic Arts,Sports,2010,7,227633.0,343758.0,8.5,N/A
NCAA Football 12 (PS3),NCAA Football 12,PS3,Electronic Arts,Sports,2011,7,193211.0,383655.0,7.7,N/A
NCAA Football 12 (X360),NCAA Football 12,X360,Electronic Arts,Sports,2011,7,236360.0,514445.0,7.8,N/A
NCAA Football 13 (PS3),NCAA Football 13,PS3,Electronic Arts,Action,2012,7,180463.0,322391.0,7.1,N/A
NCAA Football 13 (X360),NCAA Football 13,X360,Electronic Arts,Action,2012,7,224567.0,439651.0,7.5,N/A
NCAA Football 14 (PS3),NCAA Football 14,PS3,Electronic Arts,Sports,2013,7,218609.0,440806.0,7.7,N/A
NCAA Football 14 (X360),NCAA Football 14,X360,Electronic Arts,Sports,2013,7,281070.0,581632.0,7.6,N/A
NFL Street 2 Unleashed (PSP),NFL Street 2 Unleashed,PSP,Electronic Arts,Sports,2005,3,35931.0,80433.0,7.4,N/A
NHL 07 (X360),NHL 07,X360,Electronic Arts,Sports,2006,9,24079.0,41923.0,8.0,N/A
NHL 08 (X360),NHL 08,X360,Electronic Arts,Action,2007,9,46849.0,46849.0,N/A,N/A
NHL 09 (X360),NHL 09,X360,Electronic Arts,Sports,2008,9,54120.0,54120.0,9.0,N/A
NHL 10 (PS3),NHL 10,PS3,Electronic Arts,Sports,2009,9,61598.0,61598.0,9.1,N/A
NHL 10 (X360),NHL 10,X360,Electronic Arts,Sports,2009,9,83841.0,125338.0,9.1,N/A
NHL 11 (PS3),NHL 11,PS3,Electronic Arts,Sports,2010,9,53065.0,82748.0,8.8,N/A
NHL 11 (X360),NHL 11,X360,Electronic Arts,Sports,2010,9,91400.0,184150.0,8.8,N/A
NHL 12 (PS3),NHL 12,PS3,Electronic Arts,Sports,2011,9,29546.0,106631.0,8.6,N/A
NHL 12 (X360),NHL 12,X360,Electronic Arts,Sports,2011,9,39609.0,154967.0,8.8,N/A
NHL 13 (PS3),NHL 13,PS3,Electronic Arts,Sports,2012,9,60617.0,80326.0,8.3,N/A
NHL 13 (X360),NHL 13,X360,Electronic Arts,Sports,2012,9,79110.0,103205.0,8.2,N/A
NHL 14 (PS3),NHL 14,PS3,Electronic Arts,Sports,2013,9,59727.0,84204.0,N/A,N/A
NHL 14 (X360),NHL 14,X360,Electronic Arts,Sports,2013,9,70326.0,94224.0,N/A,N/A
NHL 15 (PS3),NHL 15,PS3,Electronic Arts,Action,2014,9,36506.0,36506.0,N/A,N/A
NHL 15 (PS4),NHL 15,PS4,Electronic Arts,Action,2014,9,106870.0,138923.0,N/A,N/A
NHL 15 (X360),NHL 15,X360,Electronic Arts,Action,2014,9,48850.0,68942.0,N/A,N/A
NHL 15 (XOne),NHL 15,XOne,Electronic Arts,Action,2014,9,69785.0,91065.0,N/A,N/A
NHL 16 (PS4),NHL 16,PS4,Electronic Arts,Sports,2015,9,123969.0,158491.0,N/A,N/A
NHL 16 (XOne),NHL 16,XOne,Electronic Arts,Sports,2015,9,100343.0,125980.0,N/A,N/A
NHL 17 (PS4),NHL 17,PS4,Electronic Arts,Sports,2016,9,119381.0,225138.0,N/A,N/A
NHL 17 (XOne),NHL 17,XOne,Electronic Arts,Sports,2016,9,87556.0,172201.0,N/A,N/A
NHL 18 (PS4),NHL 18,PS4,Electronic Arts,Sports,2017,9,115656.0,143175.0,N/A,N/A
NHL 18 (XOne),NHL 18,XOne,Electronic Arts,Sports,2017,9,61085.0,61085.0,N/A,N/A
Namco Museum Battle Collection (PSP),Namco Museum Battle Collection,PSP,Sony Computer Entertainment,Misc,2005,8,10753.0,44017.0,7.9,N/A
Napoleon: Total War (PC),Napoleon: Total War,PC,Sega,Strategy,2010,2,41462.0,41462.0,8.5,N/A
Naruto RPG 2: Chidori vs Rasengan (DS),Naruto RPG 2: Chidori vs Rasengan,DS,Tomy Corporation,Role-Playing,2005,7,32118.0,79105.0,N/A,N/A
Naruto RPG 3: Rejiuu vs Konoha Shoutai (DS),Naruto RPG 3: Rejiuu vs Konoha Shoutai,DS,Takara Tomy,Role-Playing,2006,7,26013.0,37950.0,N/A,N/A
Naruto Shippuden: Ultimate Ninja Impact (PSP),Naruto Shippuden: Ultimate Ninja Impact,PSP,Namco Bandai Games,Fighting,2011,10,66821.0,66821.0,N/A,N/A
Naruto Shippuden: Ultimate Ninja STORM Generations (PS3),Naruto Shippuden: Ultimate Ninja STORM Generations,PS3,Namco Bandai Games,Fighting,2012,2,65488.0,269911.0,N/A,N/A
Naruto Shippuden: Ultimate Ninja Storm 2 (PS3),Naruto Shippuden: Ultimate Ninja Storm 2,PS3,Namco Bandai Games,Fighting,2010,10,73272.0,218964.0,7.3,N/A
Naruto Shippuden: Ultimate Ninja Storm 3 (PS3),Naruto Shippuden: Ultimate Ninja Storm 3,PS3,Namco Bandai Games,Fighting,2013,3,137314.0,190707.0,N/A,N/A
Naruto Shippuden: Ultimate Ninja Storm 3 (X360),Naruto Shippuden: Ultimate Ninja Storm 3,X360,Namco Bandai Games,Fighting,2013,3,92537.0,124019.0,N/A,N/A
Naruto Shippuden: Ultimate Ninja Storm 4 (PS4),Naruto Shippuden: Ultimate Ninja Storm 4,PS4,Namco Bandai Games,Fighting,2016,2,187268.0,703423.0,N/A,N/A
Naruto Shippuden: Ultimate Ninja Storm 4 (XOne),Naruto Shippuden: Ultimate Ninja Storm 4,XOne,Namco Bandai Games,Fighting,2016,2,33284.0,137315.0,N/A,N/A
